id,agent,map,side,title,description,ability,type
2e9695a5-a585-4162-9835-ccdd23c15452,Cypher,Lotus,Attacking,A Lobby Flank Trap + Cyber Cage lineup for A Main Cross,"Use this Flank Trap Wire + Cyber Cage lineup for the A Main cross to condition the enemy team and make it more difficult for them to have A Main control throughout your attacking half, and / or make it easier for your team to take space in A Main.",C,LU
28c962e1-f4da-401c-b886-d90f6c38d6d3,Cypher,Lotus,Attacking,Aggressive Early Round C Main Info Spy Cam,"Use this simple, but effective aggressive early round C Main info Spy Cam to gather information that your team can use to make it more difficult for enemy players to take space in C Main.",E,LU
727cc0d5-0533-4d34-904e-d7fd71c40fb9,Cypher,Lotus,Attacking,Aggressive Early Round A Main Info Spy Cam,"Use this simple, but effective aggressive early round A Main info Spy Cam to gather information that your team can use to make it more difficult for enemy players to take space in A Main.",E,LU
9eb2f709-b96a-4db3-be34-a58d5716a74a,Cypher,Lotus,Defending,Flexible Full Utility C + B Setup,"Use this setup to lock down C Site, while allowing your team the ability to play off of your Trapwire placed at the B Main spawn barrier.",C,LU
0057ddd1-c6ff-4daf-8b74-94bcd4f5ebc3,Cypher,Lotus,Defending,A Site + A Door Full Utility Setup,Use this setup to make it more difficult for enemy players to push through three separate key chokepoints on the map without being punished or delayed.,C,LU
6c39b89d-3c54-42be-9f9d-782efa841463,Cypher,Lotus,Defending,Hidden B Site Spy Cam with Simple Trapwire + Cage,,E,LU
25517381-a495-45b7-93ce-e48dfc36d781,Cypher,Lotus,Defending,B Site Hidden Spy Cam with Simple Trapwire + Cage,This is a very effective hidden Spy Cam with a simple Trapwire + Cyber Cage setup to capitalize off of the Spy Cam's position.,E,LU
fb88d0bf-3f42-4584-a2e2-e3f0a676355f,Cypher,Lotus,Defending,Early Round A Main Spy Cam,"Here's a simple, but effective early round A Main Spy Cam.",E,LU
a1b6e128-f3de-4dd9-87ce-7817965c90f2,Brimstone,Haven,Attacking,Standard B Site Execute Sky Smokes,Here are the default smokes for an B Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
47543f3b-71e8-4747-8ad2-d1c8a824065a,Brimstone,Haven,Attacking,Standard A Site Execute Sky Smokes for Tower and Spawn,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
0b3b23f6-ef00-453b-a108-bd44cc44d135,Brimstone,Haven,Attacking,C Garage Split Sky Smoke Placements,"If your team is able to successfully take space in Mid, then these smokes are perfect for a C Split, where your team sends some teammates up through Garage, and some teammates up through C Long to push into C Site at the same time.",E,LU
647ceae5-c249-4e70-9a10-5f539417c405,Brimstone,Haven,Attacking,Standard A Site Execute Sky Smokes for Garage and Spawn,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
6ea73ff3-d8b3-4308-984e-f71e73a8f5df,Brimstone,Haven,Defending,A Lobby Support Sky Smoke to Push Up A Long,"Using your Sky Smoke like this can be a great way to support your teammates on the Side of A, since it makes it easier for them to push up A Long with the goal of stopping Attackers from pushing through A Long.",E,LU
889730dc-ead6-4623-af83-6b406d3de052,Brimstone,Haven,Defending,Early Round Mid Window Support / Info Denial Sky Smoke,"Use this Sky Smoke to limit the options of Attackers in Mid, and create opportunities for your teammates in that area of the map.",E,LU
13d2a124-6039-428c-8ccd-a6a41bbf17fd,Brimstone,Haven,Defending,A Site Retake Sky Smoke Placements,Use your smokes like this when retaking A Site. Follow hot the smokes are placed on screen to best limit the Attacker's options.,E,LU
77a448db-213a-4a9a-b757-38f1f195463f,Brimstone,Haven,Defending,C Site Chokepoint Delay Sky Smoke + Incendiary,Use this Sky Smoke + Incendiary setup to delay people from pushing through the C Main chokepoint into C Site.,E,LU
87ad4e14-295d-4609-aa33-58b8188f932c,Brimstone,Haven,Defending,B Site Chokepoint Delay Sky Smoke + Incendiary,Use this Sky Smoke + Incendiary setup to delay people from pushing through the B Main chokepoint into B Site.,Q,LU
edeb9829-ff12-477e-96d1-c38defc9fef6,Brimstone,Split,Attacking,Standard B Site Sky Smokes from B Main for Spawn and Tower,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
013c2c4f-fb27-423d-be45-42a70056f66a,Brimstone,Split,Attacking,B Site Default Post Plant Lineup from B Main,Use this lineup from B Main to deny or delay players from defusing the spike when it's planted for B Site Default.,Q,LU
9016a936-fe67-48af-863a-600d83be3ad1,Brimstone,Split,Attacking,B Lobby Post Plant for Open B Plant,Use this post plant lineup from B Lobby for when the Spike is planted for B Main to safely delay or deny enemy players from defusing the Spike. Just be cautious of your flank from Ramen or Attacker Spawn when using this lineup if it is at all possible for the enemy team to be coming from either of those places.,Q,LU
e479cede-c557-4159-83b4-39f4a50ae70d,Brimstone,Split,Attacking,Simple A Site Post Plant from A Tower,"Here's a simple, but effective post plant Incendiary lineup from A Tower for A Site Default.",E,LU
0c6532eb-26f9-487c-837f-8a9d811916f3,Brimstone,Split,Attacking,Standard A Site Sky Smoke Placements,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
90c16995-66df-400e-854e-191d7157ddff,Brimstone,Split,Attacking,A Site Default Post Plant from A Lobby,Use this post plant from A Lobby to safely delay or deny the Defenders from defusing the spike on A Site Default.,Q,LU
db530ef1-a574-488f-9d58-e45a52d8e134,Brimstone,Split,Defending,Hold B Tower and B Main Like This,Use your Sky Smokes and Incendiaries to hold down important chokepoints into B Site and B Tower by using the different variations shown in this video.,E,LU
003df417-37fa-4353-bd99-b4471072430c,Brimstone,Split,Defending,Hold A Main and Tower Like This,Use your Sky Smokes and Incendiaries to hold down important chokepoints into A Site and A Tower by using the different variations shown in this video.,E,LU
6f857389-7b7b-4b9b-85db-3bc8edb4686d,Brimstone,Ascent,Attacking,Standard B Site Execute Sky Smoke Placements,Here are the default smokes for a B Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
be370969-6a61-4105-82bf-155d7f6152d3,Brimstone,Ascent,Attacking,Mid Aggression + B Split Sky Smoke Placements,"If your team is able to successfully take space in Mid and take control of Market, then these smokes are perfect for a B Split, where your team sends some teammates up through B Main and some teammates up through Mid to push into B Site at the same time through both lanes.",E,LU
4ffb7478-d5db-42d1-b216-9590715a026d,Brimstone,Ascent,Attacking,Standard A Site Execute Sky Smokes for Tree and Rafters,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen.,E,LU
856e61df-22f6-41fc-8277-5baf989892e4,Brimstone,Ascent,Attacking,Aggressive Catwalk Push Sky Smokes,"Use these Sky Smokes to take space in mid, push up Catwalk, and either pressure or push into A Site through Tree with your team.",E,LU
35d0be26-78c1-45a2-9e19-67e8f946f39d,Brimstone,Ascent,Defending,Early Round Support in Mid for Duelists,Use one of these Sky Smoke variations to support your team's efforts to hold deeper sightlines into Mid and look for picks on Attackers peeking into Mid.,E,LU
aac9df27-e140-423f-aa9f-b4e1813c44de,Brimstone,Ascent,Defending,A Site Chokepoint Delay Sky Smoke + Incendiary,Use this Sky Smoke + Incendiary setup to delay people from pushing through the A Main chokepoint into A Site.,E,LU
c82eecdc-a249-416d-87c1-273c9c0a5230,Brimstone,Ascent,Defending,B Site Chokepoint Delay Sky Smoke + Incendiary,Use this Sky Smoke + Incendiary setup to delay people from pushing through the B Main chokepoint into B Site.,E,LU
076ce53e-6de2-4110-b384-39d9b0d6ff4e,Brimstone,Icebox,Attacking,Default A Site Smoke Placements,Default A Site Smoke Placements,E,LU
075d8a20-e15a-4788-bb4d-bc75b7e5dc3a,Brimstone,Icebox,Attacking,Default B Site Smoke Placements,Here are both of the default smokes that are essential to know if you want to take control of B Site.,E,LU
baf1805d-6f79-47fc-96e5-7841ef8ccf77,Brimstone,Icebox,Attacking,B Site Default Post Plant Molly Lineup from B Green,Here's a great post plant molly lineup from A Lobby for B Site Default.,Q,LU
72125f92-1d7b-4ada-bf26-f9219cba6bfb,Brimstone,Icebox,Attacking,A Nest To Close Left Side Corner On A Site Incendiary,This Incendiary lineup is useful for clearing the close left corner on A Site.,Q,LU
02400d44-f790-49d5-9703-00d3fb733cee,Brimstone,Icebox,Attacking,A Pipes To A Site Incendiary,This Incendiary lineup is useful for stopping players from defusing the spike when planted on default of A Site from A Pipes.,Q,LU
bdfd3c9b-2388-4d86-8621-b755d1c35bb8,Brimstone,Icebox,Attacking,A Nest To A Site Default Incendiary,This Incendiary lineup is useful for stopping players from defusing the spike when planted on default of A Site.,Q,LU
48a2e864-e1dc-43a5-ae33-41fc916ef4f2,Brimstone,Icebox,Defending,Stim Beacon Team Rotation from either Site,"Here is a simple, but effective way to speed up the rotation of your team from either Site.",C,LU
677f2c0b-e914-4bfd-9221-b8053321a134,Brimstone,Icebox,Defending,B Green One Way Skysmoke + Incendiary Delay Setup,Here is a simple and effective setup to delay / disrupt the Attackers push into B Site.,E,LU
ed354f6b-2353-48cf-9765-dbd137992924,Brimstone,Icebox,Defending,A Rafters to A Site Incendiary,This Incendiary lineup is useful for stopping players on the attacking side from pushing too aggressively onto A Site and will also prevent players from taking the A Site ult orb.,Q,LU
d92d1b14-0d70-4294-989d-54552d4a4b83,Brimstone,Breeze,Attacking,A Site Default Sky Smokes,A good set of Sky Smokes to take control of A Site.,E,LU
0b0ae373-4fde-49f5-8b59-7290e7578824,Brimstone,Breeze,Attacking,B Site Default Smokes,Some good smokes to take B Site with.,E,LU
c934a1cd-eec7-41ca-9c60-8f8884b1b659,Brimstone,Breeze,Attacking,Mid Cannon to Front B Site Incendiary,This is a good Incendiary for post plant on A Site from Mid Cannon.,Q,LU
d57f94bd-afd7-455a-a5da-c423903e577e,Brimstone,Breeze,Attacking,A Lobby to A Right Pyramid Incendiary,This is a good incendiary grenade for A Right Pyramid to stop the defuse of a bomb.,Q,LU
11a4f2cb-dd1e-4a95-874e-c10d7ffdf4aa,Brimstone,Breeze,Defending,Mid Nest to Elbow Sky Smoke,A good Sky Smoke to hold against an Elbow lurk.,E,LU
85704935-d148-4936-9e25-3f75caf27559,Brimstone,Fracture,Attacking,Simple A Site Post Plant from A Main,"Here's a simple, but effective post plant lineup from A Main for the open corner in lower A Site.",Q,LU
03b6403c-b306-487b-85e1-662923d5a3fb,Brimstone,Fracture,Attacking,Simple B Boxes Post Plant Lineup from B Tower,"Here's a simple, but effective post plant lineup from B Tower.",Q,LU
ea4866ba-5193-4a48-b9d0-03f7f535c8ea,Brimstone,Fracture,Attacking,"Standard A Site Execute Sky Smokes for Rope, Rafter, and Spawn",Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the Defender's options.,E,LU
9d0b5885-c0f0-4e33-a376-77619fbf3c52,Brimstone,Fracture,Attacking,Standard B Site Execute Sky Smokes for Generator and Canteen,Here are the default smokes for an A Site execute. Follow how the smokes are placed on screen to best limit the options of enemy players.,E,LU
1c0b003d-1dff-48a5-a24c-8b411fd0336c,Brimstone,Fracture,Attacking,Post Plant Lineup for B Site Pocket from B Tower,Here's a great post plant molly lineup for B Site Pocket from B Tower.,Q,LU
42a2e773-f5e9-4d2d-a1c6-ce0f19fba006,Brimstone,Fracture,Attacking,Post Plant Lineup for Jump Up Corner on B Site from B Tower,"Here's a great post plant molly lineup for the Jump Up Corner on B Site, from B Tower.",Q,LU
27d3f3f0-4c02-4972-a2f0-c200ef042117,Brimstone,Fracture,Attacking,Post Plant Lineup for Behind B Boxes from B Tower,"Here's a great post plant molly lineup for behind the B Site boxes, from B Tower.",Q,LU
3728ef41-c44f-429f-aebc-2e3445737803,Brimstone,Fracture,Attacking,B Arcade To B Site Corner Post Plant Molly,Here's a great post plant molly from B Arcade to the deep corner in the B Site spike plant zone.,Q,LU
0b688b1d-ed80-4cfa-b42e-7fc6e85fab10,Brimstone,Fracture,Attacking,B Tree To B Site Boxes Post Plant Molly,Here's a great post plant molly from from B Tree to B Site boxes in the B Site spike plant zone.,Q,LU
8ed3a4c4-102d-42f5-996e-1bf90474d99b,Brimstone,Fracture,Attacking,A Dish To Lower A Site Default Post Plant Molly,Here's a great post plant molly from A Dish for Default in Lower A Site.,Q,LU
bc0688bf-a559-4644-a43c-071460b7b644,Brimstone,Fracture,Defending,A Site Hold / Delay Sky Smoke from B Site,"Here's a simple, but effective way to assist your teammates on A Site in delaying the Attackers from pushing onto A, when you are playing from Generator on B Site.",E,LU
aea46f25-2a79-4719-ba08-68813d07ada6,Brimstone,Fracture,Defending,B Site Chokepoint Delay Smoke + Incendiary,Use this Sky Smoke + Incendiary setup to delay people from pushing through the B Main chokepoint into B Site.,E,LU
28a1d9ee-1c0c-4610-9c75-006b82e4fdb6,Brimstone,Fracture,Defending,A Site Retake Smokes,"Here are two effective smokes either on their own or combo'd with each other, depending on the situation, that are essential to know if you want to effectively retake A Site, alongside a simple Incendiary linup that you can use to prevent enemy players from pushing out of A Main to help their teammates on A Site.",E,LU
0db6d52a-7bdd-4ec2-96c2-5d9b2d472064,Brimstone,Fracture,Defending,"B Site Positioning to Both Delay B Main Push, and Support A Site","Here's a great way to set yourself up on B Site, to not only be able to delay the B Main push, but also to support your teammates on A Site with a delay Smoke if needed.",E,LU
c68a29f3-f83a-4395-8b04-343df98ae083,Brimstone,Pearl,Attacking,B Club to B Site Post Plant Incendiary,This is a good Incendiary to delay enemies from defusing the spike after you've planted it.,Q,LU
60e7b898-15cc-400d-be17-7f423206d0d8,Brimstone,Pearl,Attacking,B Ramp to B Site Post Plant Incendiary,This is a good post plant Incendiary for B Site to delay enemies from defusing your spike.,Q,LU
b30dde6e-d478-4d5b-8e56-57b4266b6a59,Brimstone,Pearl,Attacking,B Site Default Smokes,These are the default smokes for B Site that you can use to cut off all access points into the site allowing your team to take the site and get the Spike down.,E,LU
9dc0b0b2-e7c9-4d40-acd5-d555496b897e,Brimstone,Pearl,Attacking,A Site Default Smokes,These are the default smokes for A Site that you can use to cut off all access points into the site allowing your team to take the site and get the Spike down.,E,LU
1e3eb7b3-018a-41ac-b3ca-547161879c9d,Brimstone,Pearl,Attacking,A Main to A Site Post Plant Incendiary,This is an easy post plant setup that will allow you to play time and shoot your incendiary stopping the enemy team from defusing the spike.,Q,LU
65a723e3-f869-4eff-a7d5-8560e5d7e4fa,Brimstone,Pearl,Defending,B Main Choke Point Delay Smokes,Here's a great way to delay the Attackers as they push up B Main toward B Site.,E,LU
f03d9c78-4e05-4097-b8ed-d2fece4d42e6,Brimstone,Pearl,Defending,A Main Delay Smokes at Different Stages,"Here are two different Delay smokes for A Main that can be used at different stages of the round. The first smoke is useful at the very beginning of the round for your team to take space in A Main, and the second smoke is useful later into the round while enemy players are executing onto Site.",E,LU
e255393e-b76d-42c9-8ab5-144d693b7ce8,Brimstone,Lotus,Attacking,B Site Post Plant from B Main,"Here's a simple, and effective post plant molly from B Main for B site.",Q,LU
17e7a676-cc32-4fa0-b434-cef88f8ab4a1,Brimstone,Lotus,Attacking,C Site Execute Sky Smokes,Use these standard smokes when pushing onto C Site with your team.,E,LU
8bd871f1-c39f-493e-b5c6-8765147fa611,Brimstone,Lotus,Attacking,Standard A Site Execute Sky Smokes,Use these standard smokes when pushing onto A Site with your team.,E,LU
bfc98d23-63d4-41cf-b533-7824fb2691af,Brimstone,Lotus,Attacking,Standard B Site Exec Sky Smokes,Use these standard smokes when pushing onto B Site with your team.,E,LU
d8b02ba9-dd15-448f-b440-40a38442402a,Brimstone,Lotus,Defending,A Main + A Tree Delay Sky Smoke + Incendiary Combo,Use Sky Smokes to make it more difficult for enemy players to push through these key choke points into A Site.,E,LU
462c1442-efec-471c-97ba-8eaed784ea09,Brimstone,Lotus,Defending,Early Round A Main Sky Smoke to Contest Space,Use this early round A Main Sky + Molly combo to contest space in A Main.,E,LU
b40967bc-b2e6-4f58-8bcb-40cf2ff7f246,Brimstone,Lotus,Defending,Deep B Main Control Sky Smoke,Use this typically at the beginning of the round to make it more difficult for enemy players to take space in B Main.,E,LU
fa68ceab-c508-43e1-9fa0-63a426dd1bc9,Brimstone,Lotus,Defending,Delay Sky Smoke + Molly for C Bend,Use this delay Sky Smoke + Molly combo for C Bend to make it more difficult for other players to take control of C Site.,E,LU
1a34ac02-28a2-4b64-ae0a-536b0b20ca7a,Brimstone,Lotus,Defending,B Site Chokepoint Delay Sky Smoke + Incendiary,"Here's a simple, but effective, B Site chokepoint delay setup.",E,LU
1a3c651c-874c-441e-96a8-2de6330bab3e,Brimstone,Lotus,Defending,C Site Chokepoint Delay Sky Smoke + Molly,"Here's a simple, but effective C Site chokepoint delay setup.",E,LU
9cfb0f73-6e4c-4a9b-a6fb-82bb9df48283,Breach,Haven,Attacking,Early Round Fault Line for A Long,"Here's a simple, but effective Fault Line that can be used to show Attacker presence toward A Site, or during a fast push onto A Site.",E,LU
bf575c76-2c1f-4c38-925c-2b76666aae42,Breach,Haven,Attacking,C Site Execute Support Flash,"Here's a simple, and yet very effective way to support your duelist(s) as they push into C Site.",Q,LU
18e268e8-4647-4337-a400-2a277ae6861c,Breach,Haven,Attacking,Mid to B Site Flashpoint,A good flash to clear into B Site from middle.,Q,LU
4283d235-b6b6-4222-a8b2-841cba98a37f,Breach,Haven,Attacking,A Short Cubby Aftershock,This is a good aftershock to clear A Short Cubby and take site easier.,C,LU
79f899ab-2a78-4798-87c8-21c69bf5b632,Breach,Haven,Defending,C Site Retake Fauline + Flashes,Here's a great Faultline + Flash setup to support your teammates as they push into C Site.,E,LU
682073f4-9849-432b-b83c-0ec1d3a70344,Breach,Haven,Defending,Early Round A Lobby Fault Line,"Here's a simple, and yet very effective early round Fault Line. This can be used to support teammates, or to make it somewhat more difficult for enemy players to push into A Lobby so that your team has more time to play around enemy sound queues from A Lobby.",E,LU
e1c6f819-e79b-4172-8640-67ab0b318e5d,Breach,Haven,Defending,A Site Retake Setup for Under Heaven,"Here's a great full utility setup, that works especially well if your team plays around your utility well. So, make sure to call out when you're using each piece of utility.",C,LU
6227628a-ff6d-4dc8-9497-1cd6f74f7744,Breach,Split,Attacking,B Garage to B Site Aftershock,This is a good aftershock to kill or push your opponent out of B Site allowing you to push and take control.,C,LU
98b116e5-333a-4c77-b43b-b4c67d73a303,Breach,Split,Attacking,A Main to Mid Vents Fault Line,This is a good fault line to assist your teammates in mid and allow them to get into mid vents.,E,LU
1c5956e9-84c1-4d7c-b11c-1e7244956133,Breach,Split,Attacking,B Garage to B Site Flashpoint,This is a good flashpoint for B Site that blind anyone playing close left or B Heaven.,Q,LU
063798c3-2b55-49db-9063-274de6530f54,Breach,Split,Attacking,A Main to A Rafter Aftershock,This aftershock allows you to get a kill on anyone playing in both A Rafter and under it.,C,LU
3a6a31d7-67dc-4111-9854-f83e5c09fb2a,Breach,Split,Attacking,A Main to A Site Flash,This flash allows you to blind the entire A site and A Rafter allowing your team to push in and take control of site.,Q,LU
b78bace3-db79-45c9-8830-5157679bdfc4,Breach,Split,Defending,A Site to A Main Aftershock,This is a good aftershock to get an enemy lurking in A Main corner out and in the open for an easy kill.,C,LU
5bbf9e2b-bf37-47c5-8a2d-28514f6c594e,Breach,Split,Defending,B Heaven to Midbottom Flashpoint,This is a good flash for Midbottom. This flash will blind anyone pushing middle allowing you to peak from Mailroom and get a kill.,Q,LU
ec4dc9ae-d71c-496c-bd0d-c1b75e840276,Breach,Split,Defending,Corner Near A Main Under Rafters To A Main Flash,This flash allows you to blind anyone peaking from A main. This flash is perfect for a quick peak or to change positions.,Q,LU
9a882c8f-a733-4a1b-b557-70f6d3cd4582,Breach,Ascent,Attacking,Top Mid Attack Flash,"This is a great flash to peek straight down mid with. It pops really low, where most players won't expect it and won't have time to react.",Q,LU
f02dcb28-3787-424e-8a2b-2864c3381867,Breach,Ascent,Attacking,A Link to A Window Flashpoint,"This flash is pretty hard to unpeek as a window player without giving up control. If you made it up A this far with a flash left over, this is a great one to seal out the round.",Q,LU
9bad164d-fc90-40b5-b1c7-9617d6badfb2,Breach,Ascent,Defending,Defense Mid Arch Flash,"If you hear the attackers pushing mid or running up cat, a simple flash through this wall will blind them all.",Q,LU
7a495dac-4b10-4da1-9397-bbf2e7a7efa7,Breach,Ascent,Defending,Close Right A Popflash,"If you're in a pinch and playing close A with a shotgun or smg, this flash will catch attackers off guard and maybe score you some kills.",Q,LU
5f94f7dd-36ed-4c65-a2db-9f1bf2a8f5ff,Breach,Ascent,Defending,Garden Defense Flash from Window,Good for safetly securing a frag if you're holding A short. Flash pops low and in a pretty unexpected area.,Q,LU
22cd15d2-855f-4bde-8162-5ec2cb59c12f,Breach,Icebox,Attacking,Defender Spawn to A Generator Fault Line,This is a good fault line for A Site to stun and concuss anyone playing on-top of A Generator,E,LU
597bd714-d774-4838-9910-dc6a02ad03d6,Breach,Icebox,Attacking,B Main to Top B Green Aftershock,This is a good aftershock to get your opponent out of the common spot ontop of B Green.,C,LU
66a30faf-6903-48a2-8105-9ceff4b13e55,Breach,Icebox,Attacking,B Garage to B Green Flashpoint,This is a good flash to blind anyone peeking B Garage from B Green or B Yellow.,Q,LU
5a1e266f-db26-4864-a95d-e4055e3ac884,Breach,Icebox,Attacking,A Screens to A Site Flashpoint,This is a good flashpoint for back A Site from the front side of A Screens.,Q,LU
e4c4274b-9809-4c77-ae41-33c21c0ba3c4,Breach,Icebox,Attacking,A Pipes to A Site Aftershock,This is a good aftershock to prevent enemies from defusing the bomb.,C,LU
90386d1b-7903-45c1-ac06-5686d012c492,Breach,Icebox,Attacking,A Nest to A Pipes Flashpoint,This is a good flashpoint for A Pipes to blind both sides allowing you to swing and get a kill.,Q,LU
d6b3db12-b948-46e6-a660-443ca9cac887,Breach,Icebox,Attacking,A Nest to A Generator Aftershock,This is a good aftershock for A Site to force enemies out of the A Generator corner.,C,LU
92e22158-81c7-4206-b71c-f3b79ed5846f,Breach,Icebox,Attacking,A Belt Through A Nest Flashpoint,This flash is perfect to use when trying to push/peek from the upper area of A Site. As wall as for a defender to buy time to lurk close below the A Belt area!,Q,LU
05fcbc7b-e7ba-4cd3-8545-f59783aad387,Breach,Icebox,Defending,Faultline From Kitchen Stairs To Tube,This faultline stuns all of the hallway into kitchen and tube making for an easy kill if anyone is pushed in.,E,LU
a50347af-a0d8-4d07-a51a-69be49897596,Breach,Icebox,Defending,Flashpoint From Mid Ramp Lower,This flashpoint not only blinds everyone peeking ramp but as well as the deepest angle that can see into the hallway of mid.,Q,LU
2e95a697-2603-41e1-b6c2-1875a11e9fb2,Breach,Icebox,Defending,Faultline For B All Of B Site And Kitchen Entrance,This faultline is great for stunning a majority of the more difficult angles to deal with when entering B site.,E,LU
16bfd6f3-2a20-4146-893c-8b2a322117f3,Breach,Icebox,Defending,B Site Railing Flashpoint,This flashing point is fantastic as it lands in a spot the enemy will not be ready for making it a lot harder to dodge. As well as allowing you to fully peek without worrying about being blind from your own flash!,Q,LU
5910aabe-2eaf-498b-aece-3f85455047cb,Breach,Breeze,Attacking,Bottom Mid to A Hall Flashpoint,This is a good Flashpoint for A Hall from Bottom Mid.,Q,LU
cf244510-e521-4558-a9a6-ed8ad68551cb,Breach,Breeze,Attacking,A Shop to A Site Aftershock,This is a good Aftershock for the box to the left of A Site.,C,LU
bd710231-10cb-479d-b036-08d6d310240c,Breach,Breeze,Attacking,A Rope to A Site Flashpoint,This is a good Flashpoint for A Site from A Ropes.,Q,LU
baec5cbe-1dd1-46b1-aec2-90e868884bb3,Breach,Breeze,Attacking,Bottom Mid to Top Mid Flashpoint,This is a good flashpoint to blind enemies in top mid from bottom mid.,Q,LU
7ed6cbf0-07a1-4fb3-9dc6-819279b4ef40,Breach,Breeze,Attacking,A Hall Fault Line,This is a good fault line to concuss anyone playing,E,LU
d8acc9f1-7995-4851-8c15-797a03aac942,Breach,Breeze,Attacking,A Site to Back A Site Boxes Aftershock,This is a good aftershock to kill any enemies or force them out of hiding on A Site for an easy frag.,C,LU
05d0c015-64bf-46c5-9089-4a09a0d8892c,Breach,Breeze,Attacking,A Site Flashpoint,This is a good flashpoint for attacking and pushing onto A Site.,Q,LU
b993fa27-b30d-4112-89c9-df34d764138e,Breach,Breeze,Defending,Mid Wooden Doors to Bottom Mid Flashpoint,This is a good Flashpoint for Bottom Mid from Mid Wooden Doors to flash enemies and allow you to swing on them.,Q,LU
839dfe95-4648-456d-a024-b589369f735e,Breach,Breeze,Defending,A Site to A Hall Flashpoint,This is a good Flashpoint to flash into A Hall from A Site.,Q,LU
21524d41-d422-4bce-a598-1879d67c8442,Breach,Breeze,Defending,A Hall Doors to Mid Pillar Flashpoint,This is a good Flashpoint for Mid Pillar from A Hall Doors.,Q,LU
6d84e673-901a-40c1-8f94-ddb3d2e6f785,Breach,Breeze,Defending,B Tunnel to Mid Pillar Flashpoint,This is a good Flashpoint for Mid Pillar from B Tunnel.,Q,LU
ee6dfdf9-3a96-409c-b829-5af55cda0f06,Breach,Breeze,Defending,Defender Spawn to B Site Aftershock,This is a good aftershock to stop someone from planting the bomb. This is also good to kill someone if they don't stop planting the bomb.,C,LU
4012433c-a71e-4503-8018-34e4d816aa46,Breach,Fracture,Attacking,Post Plant Aftershock For Behind B Site Boxes From B Arcade,Here's a post plant Aftershock setup for behind the B Site Boxes from B Arcade.,C,LU
e3dc1a23-008d-4cb9-85bb-b6cbdde014dd,Breach,Fracture,Attacking,Post Plant Aftershock For B Site Corner From B Tree,Here's a post plant Aftershock setup for the B Site Corner from B Tree.,C,LU
60f72037-65cb-4c10-800b-c2d6ef1599b3,Breach,Fracture,Attacking,B Site / B Tower Rolling Thunder From B Tree,Here's a great Rolling Thunder from B Tree For B Site / B Tower.,X,LU
19d6f970-8a49-4ae5-b953-9bf707b85495,Breach,Fracture,Attacking,Support Flashpoint For A Main,Here's an early round Flashpoint to support your teammates as they peek into A Main from A Hall.,Q,LU
cf097946-c0b9-4ce3-a0d0-fd34c83e6a02,Breach,Fracture,Attacking,Post Plant Aftershock For Lower A Site From A Main,Here's a post plant Aftershock setup for Lower A Site from A Main.,C,LU
79db0422-6350-4b09-a85f-89dff6d6817a,Breach,Fracture,Defending,B Link / B Canteen Aftershocks For Back B Site Corner,"Here are two Aftershocks from B Link and B Canteen that can either push players out from behind the back B Site Corner, or deny / delay Spike plant.",C,LU
f6e37b5a-e789-4b15-b92e-fc4875ada886,Breach,Fracture,Defending,B Gen / B Link Aftershocks For Behind B Site Boxes,"Here's are two Aftershocks from B Generator and B Link that can either push players out from behind the cover of the B Site Boxes, or deny / delay Spike plant.",C,LU
291a78fd-d15e-475e-8f44-7a3cd16a71c8,Breach,Fracture,Defending,Early Round A Rope To A Hall Faultine / Flashpoint Combo,Here's a great early round setup from Upper A Rope for A Hall to support a teammate's push into A Main and help a teammate take space in A Main.,E,LU
31d82668-8bab-4d96-a552-1db48f9a6e5b,Breach,Fracture,Defending,Early Round B Link To B Bench Faultline / Aftershock Combo,Here's a great setup from B Link for B Arcade to support a teammate's push into B Arcade / B Bench.,E,LU
ef3ae876-7aec-4fbc-a80e-f4b47ddf8658,Breach,Pearl,Attacking,Mid Doors Flashpoint,A good Flashpoint to push through Mid Doors and take a fight.,Q,LU
53a0e0e9-d78b-4fba-9290-7880a1145d48,Breach,Pearl,Attacking,A Site Entry Rolling Thunder,A good Rolling Thunder to execute onto A Site with.,X,LU
9f20e9cc-4b34-4b08-803d-ab4a8b33a49a,Breach,Pearl,Defending,A Art to Mid Top Flashpoint,A good Flashpoint to push through A Art and peek toward Mid Top.,Q,LU
0e5b11bd-8ec3-4166-ba0f-efb3fd52ce54,Breach,Pearl,Defending,B Ramp to B Club Flashpoint,A good Flashpoint to peek the corner of B Ramp into B Club.,Q,LU
8ca7aa4b-4d25-4c41-be2b-e2a3ac04a335,Breach,Pearl,Defending,B Site Flashpoint,A good Flashpoint to retake B Site.,Q,LU
